Id_cliente,fecha_efectiva,Id_tx,clase,valor
118,2021-02-23,2810,COMPRA,52802.0
132,2021-02-14,5246,AVANCE,600000.0
132,2021-02-14,5246,COMPRA,123080.0
135,2021-02-13,5246,AVANCE,600000.0
135,2021-02-13,5246,COMPRA,123080.0
107,2021-01-05,8501,COMPRA,66950.0
141,2020-11-12,9772,COMPRA,50000.0
125,2020-10-17,6913,COMPRA,1371971.0
113,2020-11-12,6118,COMPRA,21000.0
113,2020-11-12,6118,COMPRA,350000.0
122,2020-09-18,6118,COMPRA,21000.0
122,2020-09-18,6118,COMPRA,350000.0
125,2021-01-28,9617,COMPRA,29090.0
126,2020-09-30,8553,COMPRA,295068.0
114,2020-10-16,9786,COMPRA,3900.0
120,2020-11-30,4129,COMPRA,174995.0
147,2020-10-29,9396,COMPRA,180030.0
121,2020-11-13,6287,AVANCE,800000.0
141,2020-10-06,8293,AVANCE,183000.0
141,2020-10-06,8293,AVANCE,400000.0
131,2020-11-13,8293,AVANCE,183000.0
131,2020-11-13,8293,AVANCE,400000.0
144,2020-09-01,4009,COMPRA,58794.0
116,2020-09-12,4692,COMPRA,34900.0
129,2020-11-02,6801,COMPRA,215438.0
124,2020-11-24,3543,COMPRA,199601.0
117,2020-12-06,7389,COMPRA,20800.0
134,2021-01-20,9827,COMPRA,409544.0
131,2020-10-01,4055,COMPRA,74565.0
122,2020-09-23,2562,COMPRA,2240000.0
106,2020-11-12,5465,COMPRA,483950.0
128,2020-11-14,6276,COMPRA,189200.0
128,2020-11-14,6276,COMPRA,95000.0
128,2020-11-14,6276,COMPRA,139883.0
128,2020-11-14,6276,AVANCE,800000.0
123,2020-12-21,6276,COMPRA,189200.0
123,2020-12-21,6276,COMPRA,95000.0
123,2020-12-21,6276,COMPRA,139883.0
123,2020-12-21,6276,AVANCE,800000.0
133,2020-12-24,6276,COMPRA,189200.0
133,2020-12-24,6276,COMPRA,95000.0
133,2020-12-24,6276,COMPRA,139883.0
133,2020-12-24,6276,AVANCE,800000.0
118,2020-12-26,6276,COMPRA,189200.0
118,2020-12-26,6276,COMPRA,95000.0
118,2020-12-26,6276,COMPRA,139883.0
118,2020-12-26,6276,AVANCE,800000.0
107,2020-11-14,7346,COMPRA,63000.0
125,2020-12-13,9035,COMPRA,125973.0
125,2020-12-13,9035,COMPRA,156051.0
130,2020-11-29,4102,COMPRA,44300.0
136,2020-10-14,6074,COMPRA,24900.0
106,2021-01-22,9849,COMPRA,65499.0
103,2021-01-12,8438,COMPRA,3304985.0
114,2020-10-18,8438,COMPRA,3304985.0
97,2021-02-13,3961,COMPRA,388368.0
139,2020-12-27,3870,COMPRA,678000.0
122,2020-12-19,2773,COMPRA,228979.0
124,2020-12-24,2773,COMPRA,228979.0
128,2020-11-12,5366,AVANCE,200000.0
128,2020-11-12,5366,COMPRA,16200.0
114,2020-12-19,5366,AVANCE,200000.0
114,2020-12-19,5366,COMPRA,16200.0
126,2020-12-24,3974,COMPRA,130060.0
122,2020-10-23,6150,COMPRA,75000.0
152,2020-10-30,8415,COMPRA,138120.0
134,2021-01-04,6046,COMPRA,9850.0
134,2021-01-04,6046,COMPRA,186150.0
127,2021-02-04,6046,COMPRA,9850.0
127,2021-02-04,6046,COMPRA,186150.0
106,2021-01-30,3041,COMPRA,53171.0
126,2021-01-27,3845,AVANCE,400000.0
125,2020-09-26,4816,COMPRA,960000.0
130,2020-12-02,7921,COMPRA,205700.0
124,2020-11-20,6638,AVANCE,800000.0
131,2021-02-14,7761,COMPRA,70000.0
119,2020-10-17,9163,COMPRA,34870.0
119,2020-10-17,9163,COMPRA,415.0
133,2021-02-15,9163,COMPRA,34870.0
133,2021-02-15,9163,COMPRA,415.0
121,2020-12-02,8402,COMPRA,1112000.0
127,2020-11-13,5782,AVANCE,400000.0
117,2020-11-27,4893,COMPRA,45600.0
137,2020-12-14,7336,AVANCE,600000.0
140,2020-11-30,5029,COMPRA,55210.0
112,2020-11-27,6586,COMPRA,239195.0
112,2020-11-27,6586,AVANCE,800000.0
119,2020-10-22,6586,COMPRA,239195.0
119,2020-10-22,6586,AVANCE,800000.0
138,2020-10-03,8860,COMPRA,1649900.0
139,2020-10-08,8167,AVANCE,400000.0
139,2020-10-08,8167,COMPRA,324439.95
111,2020-09-24,8167,AVANCE,400000.0
111,2020-09-24,8167,COMPRA,324439.95
124,2020-12-02,7864,AVANCE,800000.0
105,2020-11-30,3804,COMPRA,88553.0
130,2020-11-15,4149,AVANCE,600000.0
130,2020-11-15,4149,COMPRA,974333.0
131,2021-02-12,4149,AVANCE,600000.0
131,2021-02-12,4149,COMPRA,974333.0
123,2020-11-10,3256,COMPRA,128674.0
132,2021-01-11,4502,COMPRA,82000.0
119,2020-11-27,9502,COMPRA,292681.0
147,2020-11-11,7151,AVANCE,600000.0
147,2020-11-11,7151,COMPRA,65522.0
126,2020-09-30,7151,AVANCE,600000.0
126,2020-09-30,7151,COMPRA,65522.0
108,2021-02-24,7258,COMPRA,1851900.0
117,2020-09-29,9351,COMPRA,287350.0
125,2020-12-05,6799,COMPRA,49900.0
139,2021-02-01,3584,COMPRA,430560.0
116,2020-12-02,9501,COMPRA,140010.0
142,2020-10-17,2731,COMPRA,178671.0
117,2020-11-03,8002,COMPRA,1223999.0
140,2021-01-25,8955,COMPRA,22030.0
140,2021-01-25,8955,COMPRA,71360.0
142,2021-02-12,8955,COMPRA,22030.0
142,2021-02-12,8955,COMPRA,71360.0
141,2020-12-07,9482,AVANCE,100000.0
138,2020-12-24,4751,COMPRA,100000.0
123,2020-12-08,8184,COMPRA,304208.0
126,2020-11-21,9366,COMPRA,164789.0
114,2020-11-25,3194,COMPRA,1914780.0
121,2021-01-27,6497,AVANCE,200000.0
129,2021-02-03,7544,COMPRA,1831000.0
129,2021-02-03,7544,COMPRA,34277.63
133,2021-03-01,7544,COMPRA,1831000.0
133,2021-03-01,7544,COMPRA,34277.63
112,2020-11-22,6513,COMPRA,49900.0
123,2020-10-21,9506,COMPRA,26900.0
124,2020-09-19,3842,COMPRA,2800.0
130,2020-10-09,4482,COMPRA,57020.0
132,2021-02-06,3868,AVANCE,100000.0
124,2020-11-21,7307,COMPRA,839496.0
124,2020-11-21,7307,COMPRA,98828.99
120,2020-11-08,7307,COMPRA,839496.0
120,2020-11-08,7307,COMPRA,98828.99
139,2020-11-11,5739,AVANCE,800000.0
141,2020-10-19,8006,COMPRA,26900.0
134,2020-09-02,8674,AVANCE,600000.0
126,2021-02-25,8375,AVANCE,800000.0
136,2021-02-03,4177,AVANCE,100000.0
130,2020-12-12,5759,COMPRA,901502.0
103,2021-02-10,3013,COMPRA,276391.0
103,2021-02-10,3013,COMPRA,21084.0
149,2020-10-13,3013,COMPRA,276391.0
149,2020-10-13,3013,COMPRA,21084.0
110,2020-11-23,9717,COMPRA,2026450.0
110,2020-11-23,9717,COMPRA,217736.0
125,2021-03-02,9717,COMPRA,2026450.0
125,2021-03-02,9717,COMPRA,217736.0
136,2020-09-29,8297,COMPRA,46111.0
117,2020-12-12,6481,COMPRA,73663.0
145,2020-12-16,8272,COMPRA,200000.0
136,2021-03-03,8327,AVANCE,600000.0
127,2020-10-26,9655,COMPRA,336750.0
127,2020-10-26,9655,COMPRA,28900.0
131,2020-09-18,9655,COMPRA,336750.0
131,2020-09-18,9655,COMPRA,28900.0
97,2020-12-14,4383,COMPRA,77140.0
119,2021-01-15,6235,COMPRA,362426.0
123,2020-10-17,7690,COMPRA,507600.0
127,2021-01-22,8134,COMPRA,77831.0
131,2020-12-16,4677,COMPRA,70930.0
104,2020-12-31,5180,COMPRA,40927.13
131,2020-09-25,5956,COMPRA,854940.0
125,2020-10-03,3429,COMPRA,138080.0
102,2020-10-04,3757,AVANCE,100000.0
127,2021-02-27,7727,COMPRA,76401.0
133,2020-12-16,7027,COMPRA,32900.0
114,2020-11-26,8987,COMPRA,168702.0
130,2020-11-28,6959,COMPRA,688947.0
114,2020-09-24,3189,COMPRA,88701.0
118,2020-10-12,7954,COMPRA,248745.0
118,2020-10-12,7954,COMPRA,1295390.0
118,2020-11-21,7954,COMPRA,248745.0
118,2020-11-21,7954,COMPRA,1295390.0
118,2020-12-18,2533,AVANCE,800000.0
136,2021-03-01,2650,COMPRA,13800.0
128,2021-02-27,9265,COMPRA,43301.0
137,2020-09-09,3790,COMPRA,658423.41
97,2020-12-19,9582,COMPRA,123050.0
97,2020-12-19,9582,COMPRA,193720.0
115,2020-09-08,9582,COMPRA,123050.0
115,2020-09-08,9582,COMPRA,193720.0
117,2020-11-21,8302,COMPRA,209101.0
147,2020-11-21,6025,COMPRA,929900.0
140,2020-12-26,3607,COMPRA,1359932.0
121,2020-12-29,8264,COMPRA,429698.0
124,2021-02-04,3896,COMPRA,764600.0
124,2021-02-04,3896,COMPRA,332037.0
139,2021-02-25,3896,COMPRA,764600.0
139,2021-02-25,3896,COMPRA,332037.0
121,2020-12-01,7046,COMPRA,519486.0
121,2020-12-01,7046,COMPRA,411407.0
113,2020-11-28,7046,COMPRA,519486.0
113,2020-11-28,7046,COMPRA,411407.0
128,2020-11-13,6351,COMPRA,281922.0
128,2020-11-13,6351,COMPRA,66549.0
133,2021-03-04,6351,COMPRA,281922.0
133,2021-03-04,6351,COMPRA,66549.0
117,2020-11-19,8989,COMPRA,1500000.0
123,2021-01-30,5069,AVANCE,400000.0
133,2021-02-27,8677,COMPRA,6000.0
133,2021-02-27,8677,AVANCE,300000.0
142,2020-12-17,8677,COMPRA,6000.0
142,2020-12-17,8677,AVANCE,300000.0
124,2021-02-06,4005,COMPRA,287900.0
122,2021-01-31,3747,COMPRA,1370523.0
126,2021-01-31,2899,COMPRA,51862.0
139,2021-01-16,6865,COMPRA,12900.0
126,2020-10-24,3360,COMPRA,49166.68
126,2020-10-24,3360,AVANCE,400000.0
113,2021-02-10,3360,COMPRA,49166.68
113,2021-02-10,3360,AVANCE,400000.0
131,2020-11-04,2834,COMPRA,100000.0
120,2020-10-01,3606,COMPRA,22650.0
132,2021-02-05,2466,COMPRA,495900.0
127,2021-02-01,3788,AVANCE,139000.0
118,2020-12-01,4977,COMPRA,294968.0
113,2021-02-03,5718,AVANCE,800000.0
115,2021-01-14,6160,AVANCE,150000.0
115,2021-01-14,6160,COMPRA,2299000.0
116,2020-10-10,6160,AVANCE,150000.0
116,2020-10-10,6160,COMPRA,2299000.0
131,2021-02-10,4972,COMPRA,100000.0
145,2021-02-07,7161,COMPRA,494910.0
113,2020-10-24,5511,AVANCE,300000.0
134,2020-12-18,3322,COMPRA,268000.0
135,2020-11-10,6385,COMPRA,42100.0
125,2021-01-07,2826,AVANCE,250000.0
122,2020-10-17,6509,COMPRA,797654.0
134,2021-01-19,3959,COMPRA,737900.0
128,2021-01-19,7831,COMPRA,100000.0
124,2020-11-26,9407,COMPRA,1690000.0
138,2020-10-28,3336,AVANCE,600000.0
147,2020-11-20,5100,COMPRA,18384.0
134,2021-01-19,7144,AVANCE,300000.0
134,2021-01-19,7144,COMPRA,1650100.0
110,2020-09-14,7144,AVANCE,300000.0
110,2020-09-14,7144,COMPRA,1650100.0
122,2021-02-07,2715,COMPRA,1448310.0
114,2021-01-02,5356,COMPRA,2049800.0
132,2020-12-08,6322,COMPRA,95009.0
132,2020-12-08,6322,COMPRA,124349.0
115,2020-12-28,6322,COMPRA,95009.0
115,2020-12-28,6322,COMPRA,124349.0
102,2020-09-26,7458,COMPRA,86960.0
139,2021-02-26,7386,COMPRA,81400.0
115,2021-02-07,4145,COMPRA,743148.0
130,2020-12-10,9149,COMPRA,209600.0
120,2021-02-26,7801,COMPRA,34600.0
126,2020-11-16,7801,COMPRA,34600.0
114,2020-11-21,5479,COMPRA,2149900.0
114,2020-11-21,5479,AVANCE,300000.0
122,2020-09-04,5479,COMPRA,2149900.0
122,2020-09-04,5479,AVANCE,300000.0
127,2020-10-20,6407,COMPRA,99205.0
124,2021-02-19,3102,COMPRA,158470.0
124,2021-02-19,3102,COMPRA,449750.0
139,2020-12-31,3102,COMPRA,158470.0
139,2020-12-31,3102,COMPRA,449750.0
127,2021-01-22,7257,AVANCE,76000.0
133,2020-11-21,7764,COMPRA,1213690.0
127,2021-02-26,4125,AVANCE,600000.0
118,2021-01-21,5268,AVANCE,150000.0
133,2020-09-29,7783,COMPRA,66220.0
136,2020-10-16,7365,COMPRA,60000.0
132,2020-11-30,8237,COMPRA,150433.0
130,2020-10-19,6421,AVANCE,100000.0
115,2020-09-22,4710,COMPRA,300000.0
115,2020-09-22,4710,AVANCE,100000.0
127,2020-12-04,4710,COMPRA,300000.0
127,2020-12-04,4710,AVANCE,100000.0
108,2020-12-11,4388,COMPRA,237910.0
131,2021-01-23,8628,COMPRA,1971908.0
131,2021-01-23,8628,COMPRA,109900.0
129,2020-11-13,8628,COMPRA,1971908.0
129,2020-11-13,8628,COMPRA,109900.0
135,2021-02-23,6979,COMPRA,88060.0
130,2020-11-20,9235,COMPRA,213647.0
127,2021-03-02,6380,COMPRA,163889.0
126,2020-12-25,5802,COMPRA,36675.0
145,2021-02-23,8300,COMPRA,19800.0
122,2021-02-27,7846,AVANCE,300000.0
134,2020-11-23,8325,COMPRA,388838.0
119,2021-02-14,8468,COMPRA,212821.0
125,2021-02-09,3903,AVANCE,300000.0
125,2021-02-09,3903,COMPRA,69050.0
128,2020-12-04,3903,AVANCE,300000.0
128,2020-12-04,3903,COMPRA,69050.0
136,2020-09-27,9452,COMPRA,163940.0
125,2020-09-09,2665,COMPRA,25302.0
130,2021-01-21,5904,COMPRA,56041.0
122,2021-01-15,8469,COMPRA,139041.0
121,2020-11-04,7684,COMPRA,148250.0
124,2020-10-31,4004,COMPRA,23770.0
120,2021-01-31,5774,COMPRA,727944.0
118,2020-10-04,4818,COMPRA,146521.0
118,2020-10-04,4818,COMPRA,259900.0
118,2020-10-04,4818,COMPRA,158323.0
97,2021-02-27,4818,COMPRA,146521.0
97,2021-02-27,4818,COMPRA,259900.0
97,2021-02-27,4818,COMPRA,158323.0
140,2021-02-27,4818,COMPRA,146521.0
140,2021-02-27,4818,COMPRA,259900.0
140,2021-02-27,4818,COMPRA,158323.0
124,2021-01-19,6977,COMPRA,604000.0
122,2021-02-18,7146,AVANCE,400000.0
118,2021-02-07,9462,COMPRA,20000.0
137,2020-10-31,5089,COMPRA,306269.0
122,2021-02-26,6493,COMPRA,22500.0
122,2021-02-26,6493,AVANCE,300000.0
133,2021-01-22,6493,COMPRA,22500.0
133,2021-01-22,6493,AVANCE,300000.0
142,2020-12-15,7012,COMPRA,770000.0
122,2020-10-28,9461,COMPRA,14900.0
130,2021-02-16,7951,COMPRA,145000.0
127,2020-09-17,9160,COMPRA,117150.0
113,2020-12-13,4491,COMPRA,90059.0
134,2021-02-13,7120,COMPRA,4296561.0
133,2020-09-19,9431,COMPRA,1569896.0
119,2021-02-25,9731,AVANCE,600000.0
144,2020-10-10,2874,COMPRA,720940.0
126,2020-11-21,4448,COMPRA,1713407.0
129,2020-09-04,4974,COMPRA,646140.0
121,2021-01-12,9691,COMPRA,99800.0
135,2020-09-09,6821,COMPRA,35536.0
125,2020-09-10,4438,COMPRA,19003.0
115,2021-01-07,9803,COMPRA,34280.0
110,2020-12-13,6266,COMPRA,141240.0
128,2021-01-21,7225,COMPRA,372000.0
127,2021-02-08,5971,COMPRA,167870.0
127,2021-02-27,3789,COMPRA,84627.0
125,2021-02-21,5894,COMPRA,306318.0
131,2020-11-02,3090,AVANCE,400000.0
131,2020-11-02,3090,COMPRA,86900.0
133,2020-12-30,3090,AVANCE,400000.0
133,2020-12-30,3090,COMPRA,86900.0
133,2020-09-07,4614,COMPRA,135000.0
135,2020-11-04,5280,COMPRA,60000.0
126,2021-01-17,9571,AVANCE,100000.0
126,2021-01-17,9571,COMPRA,90346.0
120,2020-12-07,9571,AVANCE,100000.0
120,2020-12-07,9571,COMPRA,90346.0
138,2021-01-06,6749,AVANCE,800000.0
123,2021-02-26,5564,COMPRA,48600.0
130,2021-02-20,9510,COMPRA,107920.0
110,2020-12-29,7891,COMPRA,24990.0
116,2020-12-24,8900,AVANCE,200000.0
128,2020-09-02,2576,AVANCE,800000.0
123,2021-02-07,8043,COMPRA,46330.0
143,2020-12-20,2692,COMPRA,147400.0
137,2020-09-10,5846,COMPRA,70900.0
137,2021-01-12,4621,COMPRA,65318.0
128,2020-09-15,4584,AVANCE,400000.0
109,2021-02-05,8882,COMPRA,431664.0
135,2020-09-01,6894,AVANCE,289000.0
129,2021-01-20,8600,AVANCE,50000.0
123,2021-02-13,5451,COMPRA,102620.0
131,2020-11-08,6951,COMPRA,21800.0
131,2020-11-08,6951,COMPRA,1075194.0
123,2020-09-10,6951,COMPRA,21800.0
123,2020-09-10,6951,COMPRA,1075194.0
123,2021-01-16,4489,COMPRA,209890.0
123,2020-12-12,5523,AVANCE,400000.0
123,2020-12-12,5523,COMPRA,230465.0
106,2021-02-24,5523,AVANCE,400000.0
106,2021-02-24,5523,COMPRA,230465.0
127,2020-12-10,6829,COMPRA,30000.0
110,2021-02-06,5887,COMPRA,40412.0
157,2021-02-06,6273,COMPRA,129557.0
127,2021-01-24,7559,COMPRA,453520.0
143,2020-12-25,8947,COMPRA,530021.0
143,2020-12-25,8947,AVANCE,400000.0
116,2020-11-18,8947,COMPRA,530021.0
116,2020-11-18,8947,AVANCE,400000.0
132,2021-02-18,3009,COMPRA,50698.0
131,2020-11-07,8386,COMPRA,10000.0
131,2020-11-30,4550,COMPRA,349650.0
122,2021-01-19,7436,COMPRA,3500.0
106,2020-12-14,9311,AVANCE,250000.0
102,2021-02-08,7582,COMPRA,44420.0
127,2021-02-15,7765,COMPRA,69454.0
124,2020-09-17,4638,COMPRA,74356.0
108,2021-01-27,3785,COMPRA,184219.0
110,2020-09-06,2636,COMPRA,59900.0
130,2020-12-04,4505,AVANCE,400000.0
132,2021-02-24,2758,AVANCE,150000.0
139,2021-02-07,7484,COMPRA,287900.0
139,2021-02-07,7484,COMPRA,279805.0
124,2020-10-16,7484,COMPRA,287900.0
124,2020-10-16,7484,COMPRA,279805.0
134,2020-11-20,4320,COMPRA,75480.0
134,2020-11-20,4320,AVANCE,100000.0
129,2020-10-10,4320,COMPRA,75480.0
129,2020-10-10,4320,AVANCE,100000.0
136,2021-01-04,6301,COMPRA,151992.0
127,2020-12-19,4088,COMPRA,100000.0
127,2020-10-08,8913,COMPRA,11300.0
119,2020-12-20,2886,COMPRA,6512.9
129,2021-01-17,6674,COMPRA,50935.11
129,2021-01-17,6674,COMPRA,459766.0
136,2020-12-13,6674,COMPRA,50935.11
136,2020-12-13,6674,COMPRA,459766.0
105,2020-09-08,5830,COMPRA,3369565.0
105,2020-09-08,5830,COMPRA,135730.0
134,2020-10-18,5830,COMPRA,3369565.0
134,2020-10-18,5830,COMPRA,135730.0
148,2020-09-06,4989,COMPRA,769900.0
158,2020-09-08,9331,AVANCE,800000.0
115,2021-02-17,8406,AVANCE,800000.0
128,2021-02-17,9862,AVANCE,100000.0
125,2021-03-01,4315,COMPRA,43951.0
107,2020-11-07,3839,COMPRA,519704.0
134,2021-02-16,6923,AVANCE,500000.0
134,2021-02-16,6923,COMPRA,18400.0
130,2020-12-08,6923,AVANCE,500000.0
130,2020-12-08,6923,COMPRA,18400.0
136,2020-09-03,8664,COMPRA,498948.0
125,2020-10-24,7720,COMPRA,113000.0
125,2020-11-26,5623,COMPRA,33340.0
125,2020-11-26,5623,AVANCE,800000.0
114,2020-12-23,5623,COMPRA,33340.0
114,2020-12-23,5623,AVANCE,800000.0
144,2021-01-04,7581,COMPRA,143200.0
121,2021-02-19,9594,COMPRA,161243.0
129,2020-10-15,7593,COMPRA,250000.0
130,2021-01-21,5012,COMPRA,497850.0
130,2021-01-21,5012,AVANCE,120000.0
127,2020-11-04,5012,COMPRA,497850.0
127,2020-11-04,5012,AVANCE,120000.0
129,2020-12-25,4065,COMPRA,1552410.0
139,2020-11-04,4065,COMPRA,1552410.0
120,2020-09-10,5242,AVANCE,300000.0
122,2021-02-10,4340,AVANCE,800000.0
147,2021-02-19,6847,COMPRA,509700.0
147,2021-02-19,6847,COMPRA,49890.0
116,2020-10-15,6847,COMPRA,509700.0
116,2020-10-15,6847,COMPRA,49890.0
125,2021-02-19,9620,COMPRA,65591.0
115,2020-12-20,9577,AVANCE,800000.0
143,2020-10-14,9099,COMPRA,9567.0
123,2020-11-10,6256,AVANCE,800000.0
99,2021-02-27,6969,COMPRA,349871.0
125,2021-01-31,5351,COMPRA,37740.0
102,2020-12-13,5301,COMPRA,98000.0
131,2020-11-13,4396,COMPRA,312219.0
135,2020-12-23,6691,AVANCE,550000.0
126,2020-10-17,6559,COMPRA,124360.0
128,2020-10-25,8680,COMPRA,140032.0
137,2021-01-14,2559,COMPRA,100000.0
137,2021-01-14,2559,COMPRA,50000.0
108,2021-01-24,2559,COMPRA,100000.0
108,2021-01-24,2559,COMPRA,50000.0
107,2020-11-04,2806,AVANCE,800000.0
107,2020-11-04,2806,COMPRA,849727.0
130,2020-09-16,2806,AVANCE,800000.0
130,2020-09-16,2806,COMPRA,849727.0
127,2021-02-22,3051,COMPRA,162600.0
122,2021-02-24,7048,COMPRA,250359.0
130,2021-01-19,5914,AVANCE,800000.0
129,2020-12-02,5685,COMPRA,7952039.23
110,2020-11-10,6642,COMPRA,296070.0
142,2020-12-07,7156,COMPRA,160866.9
129,2020-11-25,3094,COMPRA,1299012.0
111,2021-01-31,9834,COMPRA,1396127.0
114,2021-02-27,8459,COMPRA,54160.0
129,2020-10-29,8265,COMPRA,24900.0
130,2020-10-19,9624,AVANCE,200000.0
119,2020-12-12,8070,COMPRA,804852.0
132,2020-09-13,5071,COMPRA,47700.0
145,2020-11-08,7109,COMPRA,156092.0
124,2021-02-27,5810,AVANCE,600000.0
124,2020-11-02,7985,AVANCE,300000.0
144,2020-12-25,3331,COMPRA,198980.0
120,2020-11-26,7959,COMPRA,3128664.0
153,2020-11-05,6732,AVANCE,800000.0
137,2021-01-21,7705,COMPRA,139993.0
129,2021-02-25,9576,COMPRA,137124.0
118,2021-02-25,6998,COMPRA,294672.0
118,2021-02-25,6998,COMPRA,64191.0
130,2020-12-27,6998,COMPRA,294672.0
130,2020-12-27,6998,COMPRA,64191.0
124,2020-09-26,3202,AVANCE,800000.0
131,2020-12-28,2718,AVANCE,300000.0
112,2020-10-03,5318,COMPRA,849835.0
124,2020-12-31,4070,COMPRA,358063.0
143,2021-01-04,9045,COMPRA,70000.0
135,2021-01-17,5176,AVANCE,350000.0
128,2020-09-12,9672,COMPRA,176000.0
111,2020-10-15,5805,COMPRA,14540.0
121,2020-10-14,2908,AVANCE,100000.0
124,2020-12-12,8586,COMPRA,86610.25
126,2021-02-23,5801,COMPRA,304169.0
123,2021-02-23,6220,AVANCE,800000.0
116,2020-10-19,6771,COMPRA,95192.0
137,2020-09-21,3509,COMPRA,363527.0
134,2020-11-14,5028,COMPRA,71221.0
117,2020-11-20,7395,COMPRA,58541.0
131,2020-10-04,8177,COMPRA,1099900.0
123,2020-12-11,3419,COMPRA,40000.0
159,2020-09-29,5469,AVANCE,800000.0
131,2020-09-08,7178,AVANCE,300000.0
131,2021-02-27,6452,COMPRA,1799900.0
120,2020-10-15,8366,COMPRA,149995.0
132,2020-11-21,9616,COMPRA,90656.0
123,2020-12-02,7320,COMPRA,325776.0
141,2021-03-02,3284,COMPRA,85308.0
125,2020-12-08,6533,COMPRA,10414.46
101,2020-10-21,3525,COMPRA,51780.0
120,2021-02-01,8190,AVANCE,400000.0
120,2021-02-01,8190,COMPRA,20000.0
137,2021-02-16,8190,AVANCE,400000.0
137,2021-02-16,8190,COMPRA,20000.0
128,2020-09-22,9869,AVANCE,400000.0
128,2020-09-22,9869,AVANCE,50000.0
120,2021-02-12,9869,AVANCE,400000.0
120,2021-02-12,9869,AVANCE,50000.0
109,2020-10-12,3053,COMPRA,39995.0
109,2020-10-23,2457,AVANCE,80000.0
109,2020-10-23,2457,COMPRA,2826595.0
125,2021-01-11,2457,AVANCE,80000.0
125,2021-01-11,2457,COMPRA,2826595.0
137,2020-09-12,3735,AVANCE,600000.0
126,2020-11-21,2525,COMPRA,338989.0
127,2021-01-14,9769,COMPRA,1399900.0
110,2020-09-28,3410,COMPRA,1328514.0
118,2020-10-09,7838,COMPRA,56000.0
116,2020-12-15,8733,AVANCE,800000.0
117,2020-09-23,6282,COMPRA,30947.0
113,2020-10-19,3287,AVANCE,800000.0
135,2020-11-12,4884,COMPRA,440000.0
136,2020-11-21,7730,COMPRA,2730252.0
106,2020-11-06,6112,COMPRA,22900.0
128,2021-02-23,8193,COMPRA,75909.0
125,2021-03-02,5761,COMPRA,30000.0
125,2021-03-02,5761,COMPRA,86622.0
120,2020-09-21,5761,COMPRA,30000.0
120,2020-09-21,5761,COMPRA,86622.0
141,2021-01-29,7013,COMPRA,2800.0
125,2020-09-13,3087,COMPRA,30000.0
136,2020-11-13,9765,COMPRA,102513.0
136,2020-11-13,9765,COMPRA,26200.0
131,2020-10-06,9765,COMPRA,102513.0
131,2020-10-06,9765,COMPRA,26200.0
118,2020-10-25,4041,AVANCE,90000.0
109,2020-10-25,5248,COMPRA,232409.0
142,2020-11-07,6519,AVANCE,200000.0
121,2020-09-11,2997,COMPRA,133552.0
132,2020-12-28,6014,COMPRA,110490.0
132,2020-12-28,6014,AVANCE,300000.0
129,2020-09-07,6014,COMPRA,110490.0
129,2020-09-07,6014,AVANCE,300000.0
136,2021-03-01,7674,AVANCE,300000.0
136,2021-03-01,7674,AVANCE,580000.0
132,2021-02-09,7674,AVANCE,300000.0
132,2021-02-09,7674,AVANCE,580000.0
139,2021-01-17,4864,COMPRA,19900.0
124,2020-10-26,6838,COMPRA,21301.0
105,2020-12-21,5796,COMPRA,570000.0
118,2020-12-09,6055,COMPRA,167600.0
118,2020-12-09,6055,COMPRA,703304.0
138,2020-09-29,6055,COMPRA,167600.0
138,2020-09-29,6055,COMPRA,703304.0
140,2021-02-27,9713,COMPRA,1203084.0
128,2020-10-24,4669,AVANCE,100000.0
118,2020-10-26,5385,COMPRA,154890.0
119,2020-10-26,8114,COMPRA,82213.0
112,2020-09-09,3042,COMPRA,40165.96
127,2020-12-21,2612,COMPRA,154700.0
123,2020-09-25,4193,COMPRA,13100.0
140,2021-01-14,7184,COMPRA,171270.0
108,2020-09-08,7572,AVANCE,50000.0
142,2020-10-05,3797,AVANCE,800000.0
126,2020-09-27,2695,COMPRA,41282.0
134,2021-02-17,8416,COMPRA,73694.0
115,2020-09-16,2968,COMPRA,49990.0
115,2020-09-16,2968,COMPRA,706750.0
125,2021-01-27,2968,COMPRA,49990.0
125,2021-01-27,2968,COMPRA,706750.0
133,2021-02-27,4667,COMPRA,75742.0
130,2020-10-16,9384,AVANCE,800000.0
136,2021-02-24,6135,AVANCE,800000.0
159,2020-11-08,7693,COMPRA,300000.0
118,2020-11-18,4787,COMPRA,38802.0
127,2020-10-31,4739,COMPRA,63400.0
127,2021-02-26,6757,AVANCE,600000.0
123,2020-11-30,5555,AVANCE,600000.0
139,2021-02-28,8284,COMPRA,200000.0
113,2020-11-28,6945,COMPRA,729270.0
113,2020-11-28,6945,COMPRA,174245.0
103,2021-01-18,6945,COMPRA,729270.0
103,2021-01-18,6945,COMPRA,174245.0
143,2020-09-28,8026,COMPRA,8760.0
141,2020-11-08,6567,COMPRA,200000.0
137,2021-01-30,7003,AVANCE,600000.0
137,2021-01-30,7003,COMPRA,51000.0
133,2020-12-24,7003,AVANCE,600000.0
133,2020-12-24,7003,COMPRA,51000.0
135,2020-10-16,3126,COMPRA,56500.0
127,2021-01-20,5056,COMPRA,55088.0
126,2020-10-30,3857,COMPRA,78379.0
118,2021-02-25,3592,COMPRA,873990.0
118,2021-02-25,3592,COMPRA,57180.0
